RaceTime,VO2max,WeeklyMileage,BodyMass,Age,TrainingYears
62.15158536037467,53.8860461400171,72.99108369503867,66.53141058759608,45.63322024105945,5.228016174237235
61.5317601741662,48.36199015596383,48.36859777314714,71.67246729784002,36.57216935761176,6.616267977339108
71.33563490214283,47.82276025551597,56.02567583148412,66.56575228866235,40.672030060708096,2.2379792207619014
64.1110175930159,59.875154934365185,60.352159875666686,64.87154217322836,34.282114445702184,5.508082472108234
63.20556850078445,63.13744017142494,43.98169292171246,73.06430227691897,46.52093772359578,0.7588565092850592
65.4900106476472,54.567939270517996,53.36138722715625,69.45022782579144,29.58886158352584,4.666321815953899
67.6450941459884,61.021197387352146,50.18888601172692,87.0399298858269,49.40752346328652,2.288277075605631
57.24249536728921,57.169816150285804,51.465141478232475,45.49030191606988,34.67873639484525,2.7934101722307005
67.15353329863655,51.12928147236926,38.404853242168,82.91506851922462,23.553799183055617,8.708279525631312
68.32306813757609,57.168373633050486,50.36765261388414,84.4608519249763,36.02483531928631,8.273930361782806
54.342233955251636,64.22821939879582,57.46997436868175,51.2660976759185,29.551586740200953,6.827414362721531
65.54260482354444,54.78504376534029,71.76715411692562,68.57312405919652,41.72514839190979,1.7230617059822633
55.880196895576475,64.38786193488404,64.3890623912781,68.28559134004209,29.779008165580873,4.050774650915594
69.36540140739109,39.28152937546153,82.29773686267335,57.924883052821784,31.430532534281763,8.63929309993755
62.73178693813488,59.931415026251344,38.489786556679256,64.22183312409125,19.883674152435752,5.425150740919714
57.20548086872522,55.522282409429025,63.08480955081017,60.894241545341714,31.381549446007387,11.957988619945082
70.92770727647263,53.205955897204795,52.75013008607527,89.52270443423623,15.608965386968347,6.179953518183115
61.21353849306094,55.550564659213016,82.8470439982651,81.35678393147461,22.328777412114214,5.576147349470094
71.76477108614729,43.074586512394646,37.87552571967273,84.71555094994159,41.083317249154376,4.072650607392496
69.21272103263124,53.681968672974925,37.40417236728836,79.21672064043236,41.28640126920666,5.400622714346847
67.97491160536183,57.14267542907048,41.009110318339665,60.70948228782771,38.40366049427972,4.542590490858368
60.066031810137204,63.867364268449094,18.141564135352898,66.75479733720226,27.264190854966294,7.124326030065771
68.24292405335883,51.89037869035812,42.113674674788584,76.89374561227918,34.618309150864164,7.870106950383752
69.15604229358978,50.149038382640875,38.61301007669453,59.778721911080545,34.97117968727545,2.6420316184761514
70.13489536532708,51.98945773849278,52.25590679714311,79.12998430172388,25.733082486459658,1.0063011393266659
64.67689303791707,60.49241270621245,55.12633963665739,69.59674601841866,47.027186414137205,-0.5086161193098899
61.32244732966992,56.97250665795811,78.14256258823829,68.25179192450402,42.018898324605374,6.523973980737631
64.95835454749216,51.821438777397766,64.25635757279075,79.10959968203491,33.23228660936269,1.6899001814783792
66.96756504273762,58.079604598680135,41.346445165063955,76.4426331148604,35.215086711956246,-1.4586717788574486
62.96490453857868,55.582465296088245,36.52377992977463,68.3903383418092,36.66706246358042,6.165735813592892
53.37295610309219,60.81186994319734,57.37878757259759,83.59329803364248,18.666121052605675,12.478998552298371
69.28608757843145,50.78768143673589,30.196501894690368,61.189366724001026,33.02258093983522,4.98178726538032
67.37774998067809,53.03402712041339,77.47188148781531,78.15935606944264,29.54412601601761,7.515472323354926
58.71881685622345,52.647351081207056,67.69160181081931,77.93101257968384,26.987039920840676,5.245488075642695
66.9359135279574,46.21891031120729,42.962365218429426,68.9045356068601,32.75119765691236,4.703331040426572
69.70054928993613,56.77672166238746,24.302982063636836,75.26133022242118,49.38149221479618,7.757229448963306
68.61861472298023,56.566331633079336,70.3080856124812,59.488864236146966,40.12674289013608,4.129176367434046
66.83605689019753,55.030680739854766,48.28190232121073,81.240270192069,30.430568081737626,5.802176942215709
62.71638339808001,53.59247719974912,68.56724467960193,70.15097863557011,39.58066225084927,5.965093418588041
71.30924012492576,46.50777554769751,26.083585118084493,66.7727697948096,46.194843492688015,2.9957286390708537
73.05186714333348,52.47612806340785,41.00937465569341,82.49009225836889,42.39706946330215,7.976127048609568
64.12851582741655,52.94371290083939,50.07865549577275,64.9565630945724,35.47704295936139,4.475120729913774
63.99335294948321,50.186336384670284,50.70470890647113,57.91538703636441,29.82450577835541,2.732764521521466
63.58722430833729,54.03228573000395,43.249017927811344,56.433708264760966,40.58578650890872,6.60952953071121
62.48057363059704,57.42430514088723,59.34274898521248,78.0600995134564,38.147883083374,2.304596054626888
61.25533407417452,66.31711540726317,33.98569355926108,59.19570647503717,42.161545760221856,5.084543472107384
72.8274559503322,56.04746687699103,47.8643077246806,89.54794181984364,40.081374413455755,4.972643010067389
63.452349798385406,56.545302344336584,51.804434475678484,51.18070592116278,43.39642172255468,8.257686697494734
66.32465621784714,54.553324505403,57.71658251088124,88.96456368290038,30.718118307515457,6.424094698639858
70.13275133918631,43.487372708205754,60.674223171333345,74.11017467202619,45.539152525074606,4.924919123764568
62.21657482082072,54.840916747304696,33.13036862243196,71.03286888129608,36.5807968375392,7.453298897600861
69.76825281730504,55.36138125964616,26.988287438965667,66.5508091319105,51.602086981002124,9.170622647051939
57.42479609110143,69.77945267491171,69.16515232847763,75.9913611435207,29.486497455283455,6.673430919055587
66.11372324918841,53.84583421131327,54.98471017969388,71.62365297575151,48.887710425322,5.031057859530142
77.54678159946415,56.80928405400167,38.7727019516517,83.03301882016521,36.58328626770118,1.0644913029495213
65.37440525800676,54.79172938176854,73.26727963283784,73.1422764866204,29.788655971084413,1.8046590107738822
66.77540688722789,47.987931774282806,51.73511951439288,73.50301761461877,31.128913327565428,4.084325886935997
59.819955904353534,61.85693688709012,67.6894577609574,68.36387787786144,32.43722153444544,3.1714633935221506
67.40956447808279,59.511598196120644,51.01277722115164,71.43054376278933,38.39332757121533,4.439086091043662
62.174131316419654,59.746191682258285,80.91121887322981,75.0780176889206,39.182683904284,5.169949774691322
59.404059369837945,49.543675271231564,76.33011263664807,54.89831607343375,30.41039996849137,6.589078263070192
63.56305924906837,63.4167658656166,46.2655377728139,58.518145778942866,34.805163261912135,4.788503665822726
68.03457978832715,46.588893623246314,64.57356426431534,79.43264094022715,52.13816286889491,6.459504931478605
70.017970343019,58.52114256280162,59.680639243777215,73.70865438127942,48.82034536080569,5.1934232444303605
62.416265557523815,68.14273375485988,70.52947336298523,70.1601666364732,38.49058935739226,-0.9263996990616139
68.84041358173693,49.05678204921587,35.52614809129843,72.18433933065393,35.3040278253456,2.181993818543737
70.96874118033074,51.60221362238337,60.29077189997659,75.47581705361671,35.96025061374609,4.567737332835153
64.69645666862552,55.59790819052585,65.87636730274382,66.60240319690638,39.908143781843336,1.3709157714766773
70.3051420501277,51.97914607530281,23.618907703653285,64.21695274597687,26.817659478412757,6.799786189988613
72.39412574755413,45.6960194136032,32.25112231001337,73.95845255097682,32.94098770061324,9.592252497031092
63.22296482041036,55.41137784883617,19.411517333598493,62.21627222384968,21.651327408979284,8.65628555509195
67.89650057925964,48.62617771764337,45.95889748333163,76.08252755714472,38.19378498084223,4.359671387209376
64.38508347228655,57.84155458381109,60.76313383693943,54.9741639576216,40.17756751762193,9.472178410549855
66.54010279772648,49.483454594597184,72.53535578144042,82.29155637325644,31.13450830160501,5.446002371606335
61.75371835143772,64.29960643010523,51.111421706296625,76.72597482413043,47.59189410632026,3.988742086645882
63.27803811114337,50.30048024598258,74.42923318356938,74.56029734313876,25.193874695981272,3.1597920093771807
70.41607562796392,53.06763090276595,29.29847812677663,81.82690983945514,23.28500095832144,4.092590940535615
74.18816682718014,59.881103304218016,24.44926340967268,88.65474444462576,36.795614548479776,3.8354695443763136
67.63678824928245,47.61481410139627,49.16678451655072,82.1437006501813,43.37678642089723,5.511248667126463
63.27990171537269,56.36475960762478,55.76098173408961,53.59125768668355,48.47142153166295,5.481721943149593
64.91619315309718,62.84285652569457,49.509578778588605,59.204230332642986,31.328925897048478,5.009138060460243
71.95727894337786,45.35510059263264,18.98836849940185,65.75181422304321,43.62944666745037,6.31081450923905
66.3356630669262,56.10780315119383,48.66319940730818,72.26091050210833,34.691932243994344,8.571938824359023
63.691339815332455,56.559296765490544,30.432957492427203,77.17659020469122,33.61898160047344,7.848662406323971
64.41116796424113,59.69093723066386,60.04508823245058,64.74256186846534,42.069279499893376,0.5453060946502895
69.86273000848469,47.57829573473151,55.498973691452726,73.86766764477078,40.21858302730736,-2.661763404705864
71.5828182442846,47.07726032149434,35.90180320508967,64.44617067646678,22.388862744126005,7.802959733717821
69.13144641891964,58.13164939370139,42.2919962399496,65.88482197008052,46.81232279780717,0.899363904753737
73.0930761908858,56.78190803939911,34.11179717166573,57.93338903151778,46.04073083317961,4.325703794321949
66.1962296262245,56.50295710207526,49.059813540902425,62.76766753889096,29.995498387923764,1.4896609218219217
64.13299908304955,57.07868925698185,64.32713480751858,58.48315394383666,38.16642826749927,-0.40594131274005907
68.27499685184472,50.919851670529056,35.21410930496684,62.241267470226674,38.95224149026191,6.624388184614364
64.62558016073459,56.393522182966024,57.560697732767665,82.5364179660784,37.08539012659126,7.27746548090794
65.65049394671608,56.75843483979209,42.04613572441339,62.50601111168057,30.597558769236638,3.2704687978198415
71.94017015906375,50.71389149184179,38.10690751606484,98.32382064837391,29.62701305649559,-2.7731268764347297
62.31379803503757,66.19464706686854,48.394544600681634,76.93317900880889,34.79556743206844,3.361266655242552
70.32031766097175,57.84299752547072,34.47136516370939,73.84836123694873,44.381832154074914,6.175412016207639
66.60419184459352,47.852179016784106,41.69526041979227,63.41642219818787,39.348801236755456,0.5632652936776132
69.58400856973815,58.93932165180298,32.03183161116728,79.00309879408991,32.03508534331115,5.550079759337467
69.74011907703556,49.15190997863607,79.47087699374583,66.24362173762226,41.173589685186755,4.954070452481013
62.11466328105798,59.722507622454714,50.52895327957593,73.22009814645361,12.211659034959396,6.737874498803265
60.713694409530355,61.95157347404442,39.50411738011122,97.60084538268795,44.19012560297683,5.358741105242459
65.65232403760113,50.075906089889735,53.20969866101333,71.03940100275351,21.0822897697752,2.0807931773553334
68.0103561895852,60.78025677546593,48.31507925463755,83.49273326285676,32.100472468774946,8.589714504993474
63.751709469675276,57.47668556161899,46.685456007001655,64.96823574874112,26.04264084299085,4.5244112809190895
59.387959094972786,59.93236095996694,59.21250050065138,71.65011509503039,24.642548194232752,4.9180863814702045
61.354586990389876,66.38075789592368,61.36261565070958,89.7080063563551,44.28661429902816,2.2001961227804117
68.97104543302014,53.52767130398278,42.04248278584209,65.73032942212232,31.258390389504868,3.670153246425469
72.9679712807437,50.47758301385506,41.3627263903298,90.12448557996929,37.77203105384572,2.345591857919297
68.81331451702225,49.66291342224686,45.874224542725344,79.07751935455475,34.62463536896653,4.481161820229731
68.50010731539739,50.10513829020737,15.471182528966224,66.37533224105732,38.81632661778497,10.13512544042703
68.1481030005347,54.53738974351538,27.272134067021717,78.3240773905552,35.614575128482045,0.8842965712059314
61.9413810724873,57.04691184889986,70.50311401166786,81.7255444962673,24.736062206491443,0.1593158063697766
68.4977526890831,56.660144795980116,74.67451570251926,78.21809962217196,42.97013455557712,9.413510982480826
61.00091042502164,59.963099494216145,46.264459406654325,56.297752801095434,31.0499473347095,4.372028968544401
67.62038746068244,55.07801135126744,58.648354445836496,64.72862824175131,22.54734481072199,2.9927817840202504
65.21968042561394,63.7212044629439,54.66875231815304,69.52481364448495,31.5750787122727,8.11971406218823
66.68835996825534,53.41205900057226,96.18321212682856,71.25566570899954,47.00607832507448,3.183153380789408
56.17038326114249,71.32101499953771,66.79362367151865,78.20672097550678,41.80177393690794,10.478029140640809
65.33410324707532,58.75400408659004,48.0812361277885,73.77701000933254,32.210782924737124,7.033777614017807
67.7558309333578,49.8570546615023,35.666893390993614,58.64655641289899,32.20593836545257,3.536265775562892
67.35483445163443,48.57464501163332,25.90330519613641,75.80197851005963,32.42691959026094,11.47192463979651
67.15221976408397,57.894834491459115,53.051954538008346,78.10585745283824,51.61398386848673,3.182855230989985
64.35443084224723,53.65922328804489,38.654738820735446,77.5979044793104,38.055483617852424,7.2262861160279215
70.56621315121231,59.28400296455255,28.666194356034886,82.80780725554622,38.44033317752856,5.897877741219476
64.82133036968925,57.83942574744127,40.301406736362104,80.33922154548904,43.24226763225474,8.905223868196394
67.931826356287,54.56302652405876,33.77677994578407,76.59180079228437,36.91031327221211,9.684533590180557
66.79941911217779,49.91923769158957,75.30712452608847,71.29834288541353,32.927662833434376,5.0960124471973
66.41274985900286,45.91091665188481,63.224596354241754,55.39039066484008,33.429201207320176,2.7397463889614495
69.14515283945758,52.320910287597876,49.88041038025074,76.29618219132585,34.42718992468749,6.379916428817349
60.91638756517126,60.138392765940836,72.19916208335039,74.07687687163111,34.702222107921266,2.966853890743682
67.54391897474528,56.284562464781224,51.16052461471428,74.71578837195374,40.82103634909584,11.040161742579869
64.67633586772735,47.52556732772807,37.08073698007605,59.232514241796906,35.415567086458395,5.409605993248213
63.13398422660421,56.03908555510709,72.84686115904486,61.189434595917376,40.86112061772464,3.904035346063674
71.16812867380224,57.31190427837302,58.08365065526988,82.53152853332904,34.35426735913134,5.554040917594725
67.1103112109049,49.6968553827932,34.441307685103155,71.60444846143345,35.62908152252872,0.9586211314109105
64.12586059643695,55.92235063567317,47.14491982874588,78.81500697372624,19.01439452374314,2.085157884468045
68.1856287758968,55.349252310676,36.86572619922865,72.28318376130461,42.33062139761985,8.601241723833276
71.6440300104099,48.142178213016265,29.25800403553496,72.29756139495746,37.77190780718394,3.0293171630858127
66.86070592116428,57.1467241620897,63.892663212974625,81.38283805975998,42.984080878877215,1.8592670519541814
61.53289363690899,58.364707158209406,78.64124960705196,66.83955271782627,11.829956974450486,6.609958257581859
66.96533508233816,61.49830745905166,29.02148639271288,72.96120776940984,51.706997638245824,8.557112463988991
64.76417571383834,61.32281231220942,58.444538550358565,67.37724711294958,33.88328297475861,7.1568599319952
71.09359054237949,46.733983792257455,40.2403614631726,67.65503772567685,43.86546253390013,7.9881430574174495
67.83649397527653,49.37304976050926,42.69311924352956,68.90827876531361,26.68075258299575,2.7296147342916175
68.37948347925077,58.09021160325196,41.11409113641696,74.22133771633713,39.90219124050056,0.7345679997744687
69.56774794619285,58.082715705473255,37.04013845480276,67.21251378336522,26.57267549461075,9.50400095586646
65.44584974818102,58.090286117836285,50.72782441917241,84.55756125573521,30.009848314433558,4.0319604834735925
53.36613583720165,78.11638894392833,37.535748253834434,63.05392697780496,50.31225083093429,4.247500950634858
66.44708314092252,58.425343064159,54.056852386697585,70.13128355838641,33.474540793893226,8.984582425547174
61.83210738610314,61.813393841083595,49.246428358262946,67.60268941725825,36.73946298543778,6.668690028201979
58.9621753128292,60.72401058095922,46.41577929700385,86.46977884353733,41.960541845510036,6.367663316244823
67.22247247917296,58.90834750783479,36.386545069376034,73.96554776511574,38.96545510378084,11.495007034703253
67.41533221244,53.10838453215793,41.34843004147501,82.31844539468635,36.20335124114861,3.069445308859571
60.60849768247036,59.55381532295961,61.33086838738634,57.14439626963028,37.919688019729804,7.783520384243712
69.62763909274396,50.36304871277457,57.51375781436571,74.67050265869258,54.2273246819062,5.1710393746912535
69.19761848173971,53.57908835955995,35.33667132802174,80.89630795623437,34.539049623731316,5.805776836589771
68.70100787797149,52.08781871302538,51.489984581438385,72.82283989275425,36.60879237371974,9.585405279237595
64.93112828205238,55.49124483631793,61.27080685057683,82.65480375065351,43.4052351680609,6.523507268868871
62.76225659934584,68.88795140004105,24.958920783179423,66.82711549899628,43.84420746366387,6.614888237148898
71.18434450504749,43.796408844449516,58.15040288569902,86.0934744018558,44.496242444483045,8.217522011929407
70.22707600483542,59.117561142247084,40.060643615812296,94.9889812361925,40.10984177623348,3.905141811371344
70.89075301462219,45.32370477286209,58.55898002889739,68.37161439560342,25.85596069815613,2.482370997982981
65.86274464389768,52.1684088052634,38.55111265186225,67.54497478599228,48.067452258408764,1.8655724179368995
70.5440219380636,61.5337035818042,22.926768490032213,86.533844771177,25.829236855850496,-0.8990697681280055
67.15285209105922,55.38568011457278,25.586863431752562,87.79572145730712,37.42108372191227,11.168621389820967
70.73368375124201,48.53353133242416,50.72127419992073,66.77139972846732,28.965793199845137,1.6903749028349506
68.18119956460154,50.70817774444019,53.89583752582223,67.79813182904142,34.48689322725606,4.336239129242684
70.57274647682581,59.07758649360805,36.43525062343387,69.18215391139493,37.63009928242784,4.169560100333238
64.80215026691275,50.61780020969718,59.57888688166061,58.555494889657226,37.57085772360219,5.922220093427303
64.95073971476722,56.298751537491846,25.0771990659656,62.81348053515802,38.37536603388228,7.44721163761789
64.84129549073238,55.27343103942288,49.00880302029025,61.95859233247932,47.909690152469175,7.581420465079236
67.71544251958449,51.0903979143651,31.83475700356315,64.32202434895872,38.628274412111836,3.2507676842931845
63.21930024623385,67.86366453595195,40.222458382967616,71.65315112613219,33.04674691767481,4.498634858640766
59.81213997749134,58.80351413390807,50.71098006974621,74.3421473253652,42.71269734630686,5.847739851464899
71.67763355860656,42.849144480054356,37.09379952074072,87.50500492814076,44.51576391139712,4.2539266214493585
60.23225775431042,56.11872588861657,44.23166683655262,62.016459592612094,25.17913747890406,9.822036728059977
70.51940303761266,51.02928121138967,65.0943921382166,81.84322398476584,39.77920055879886,6.472924854914754
69.10552783735508,60.114600008777344,41.34662195715277,69.86011155774491,40.60938193848719,7.204633358149453
66.23694937985046,50.244875569403796,62.535381680977125,71.50536290347567,32.61949197312006,6.988643806002238
67.8809743280359,54.311581351198605,33.05439718013573,78.74819492166604,46.00565450649296,8.520421572455975
62.612177460489534,58.02992367388274,57.947062668729245,60.772779784377015,33.79955530373979,5.543064676111121
66.40091019216537,60.19453116502073,71.6235293098685,75.82409746184051,36.00461162777234,1.1095041561324601
69.26536863848506,47.79822155766534,12.925332498090661,73.66452208213056,33.61542540572904,6.199063855257925
69.35481832958818,52.99299258495431,38.046571167942844,76.92451264008149,35.12463238065174,3.0459293186245127
69.5518285215839,52.150328133034265,58.6560819077081,74.89168643907819,26.229799304838387,3.4141499547507292
71.50740190743572,51.08002460455773,46.95431920935511,96.55300139910895,23.479592939245645,6.759092056265279
60.561930015034974,65.59272544168658,55.56718810056963,65.62260015748684,47.756040505799774,8.714849214300907
67.53891678730508,57.429890265765735,40.94022219926269,66.69003044998182,28.224309213453378,5.063814730208185
59.797481625577646,47.43469627398973,51.2988468120935,65.76859473575236,27.068861204349542,5.926499037796892
63.338286070495684,60.507171682328654,47.664841469118805,66.44522880839746,17.77287909117028,10.106644833905714
55.66782456207837,67.7329371820758,67.5167309248971,65.62612872693482,29.88830601848398,5.722259538465705
57.03196661256595,61.19479156330688,53.816312649518196,83.89016531107552,24.415281652740013,12.805049342541185
73.22771533326873,45.88378020427592,55.064039931128036,86.20504247989855,48.13612128109095,6.696528936894632
72.32403451643252,52.09459556280249,43.82184550816299,66.29253706250523,43.07853671474108,-0.2822882774674529
61.029031266906834,62.601466895119735,42.6859066389126,63.67644426895771,29.494797238578208,7.260024863313598
72.47355274076723,50.753983206287316,43.51162718270569,76.71415556386404,53.01948644275447,6.143475154648334
68.20482954943938,57.66291656887737,55.91678213567445,66.47776955719029,42.85412389593275,8.869258262248238
68.57506681330894,59.64780432057602,43.68523278769605,78.32931817755511,32.40134893193102,7.0195440538098755
72.27092656496413,49.4384171705315,54.34662285344619,74.029230208513,15.004754281011415,4.584632048048679
65.43503827357783,54.6428478636292,81.13101197968157,56.84255885002768,53.32754058072594,1.327105291131903
75.21761081144258,35.55239595958557,63.06687055147539,87.47505201330061,23.883420265891232,4.372930228141924
66.12080534783854,48.85367415199426,45.10964701748238,89.95877673095522,21.836810024344864,2.4484386373720994
64.32720713440966,53.484591091641036,68.01820883245918,65.87211309515614,43.180563456077124,3.258429650585832
67.46476406160563,47.5133009082109,43.87886940467673,68.12298440064016,54.51801925071418,6.765735213261829
70.58635764340741,64.79446782358981,19.428131972332192,74.85865390724905,46.074182548084146,10.00971351305422
70.88273746388262,46.4191517322362,34.87870533623894,75.34456789987026,39.51127296041888,6.184014589468943
71.25898708145569,52.3597330798181,21.938121184612164,78.5854427267283,39.75803473332229,1.412350813894447
70.1668132196312,55.78444346371655,44.72729773938037,92.1020453876635,41.82732447024246,6.333808004660423
61.66001799754269,63.64763973439669,50.276275687843274,70.2305277250595,41.07142871829412,8.589894459936954
72.26917833783175,46.38482709292336,75.14655968412924,64.01702755461547,37.249531391755006,3.1706512870418533
58.93600202842739,61.97898251292976,54.90391060646244,58.20680771985473,35.83360883161501,4.597948499981247
65.80035074881121,55.06139836611752,46.71349206786704,64.69069960058081,34.49925497680382,5.044064584187591
65.32924094120692,49.110948093712295,62.441083717752335,71.66873027126204,28.96828328906659,2.64530506075328
65.0850886668814,57.772620845579624,16.832970364881724,89.94557863517788,32.75459938506581,6.944841301531577
61.990604461857444,56.19435817344082,53.53421837162849,66.82388700963828,21.456345486436916,4.637155554176656
66.51485703600976,51.39869873704723,61.562977908304504,74.23787951638899,34.213282985642,6.2585973317210835
66.17215875377424,55.41881250994011,27.821206313302376,71.83577103927247,27.09127114279266,2.3375234665936997
64.6620713564538,52.68811841882944,67.15631064810394,83.88393273448084,26.171285462273833,3.687625099029769
63.737560048300075,55.68110407150749,55.07744611241621,97.26932425873622,36.439153209227825,7.167144073483314
64.43880926306281,58.97278404712628,43.77068129148798,66.6913122707968,46.136018290756795,3.881500543724699
55.337120813311024,64.51610089687212,59.491727991594274,67.10560557481777,42.346532848018505,10.180891553700215
69.59206740309622,47.57310700703891,84.06039286706593,82.44160877069072,22.435995171014582,3.801091443156193
60.48120004749648,67.7982002479376,52.72799382587743,78.81891489626311,27.0829749074373,5.674054177255658
68.66280924849117,43.28747320286499,53.723308794505044,90.46707325736034,42.52616950390573,7.79777249561927
66.86940904969047,54.0892894297865,43.109586506896335,77.83928185325964,27.140100851693525,0.7449028012009045
63.33624776552571,58.52990323890746,37.25233445802812,68.40707909212941,33.202934800023804,-0.28242643594232764
